tow_id,Bed,area_swept
2018D01001,KAMN,0.0016433780671
2018D01002,KAMN,0.0016245239254999999
2018D01003,KAMN,0.0015285152659000002
2018D01004,KAMN,0.0015886194254
2018D01005,KAMN,0.0015687251461000001
2018D01006,KAMN,0.0015710292486
2018D01007,KAMN,0.0015855648438000002
2018D01008,KAMN,0.0015969536933
2018D01009,KAMN,0.0016024572067
2018D01010,KAMN,0.0016184410949000002
2018D01011,KAMN,0.0015518841317700002
2018D01012,KAMN,0.0015864338196
2018D01013,KAMN,0.0014939537284
2018D01014,KAMN,0.0016008377518
2018D01015,KAMN,0.0015618128386
2018D01016,KAMN,0.0015939649431999999
2018D01017,KAMN,0.0016804807005000003
2018D01018,KAMN,0.001649342401
2018D01019,KAMN,0.001539535459
2018D01020,KAMN,0.0015177847314
2018D01021,KAMN,0.0015972038530000002
2018D01022,KAMN,0.001566131385
2018D01023,KAMN,0.0014921499453
2018D01024,KAMN,0.0016214956765
2018D01025,KAMN,0.0016046164799000003
2018D01026,KAMN,0.0016412187939
2018D01027,KAMN,0.0015569413076
2018D01028,KAMN,0.0015815227897
2018D01029,KAMN,0.0015581657735
2018D01030,KAMN,0.0015877767822
2018D01031,KAMS,0.0016049851363
2018D01032,KAMS,0.0017062471496
2018D01033,KAMS,0.0016178091125
2018D01034,KAMS,0.0016308832484
2018D01035,KAMS,0.0015394827938000001
2018D01036,KAMS,0.0015704630977
2018D01037,KAMS,0.0015913711820999999
2018D01038,KAMS,0.0017176886643000002
2018D01039,KAMS,0.0016521336566000001
2018D01040,KAMS,0.001591937333
2018D01041,KAMS,0.0017217702173
2018D01042,KAMS,0.0017425334724
2018D01043,KAMS,0.0016866556952
2018D01044,KAMS,0.0016131482423
2018D01045,KAMS,0.0015782707136000002
2018D01046,KAMS,0.0016386250328000002
2018D01047,KAMS,0.0015965323717
2018D01048,KAMS,0.0015850118592
2018D01049,KAMS,0.0016897629420000002
2018D01050,KAMS,0.00160892186
2018D01051,KAMS,0.0016757013336000002
2018D01052,KAMS,0.0017170421989700002
2018D02001,EK1,0.00144425489579
2018D02002,EK1,0.0012771311
2018D02003,EK1,0.00135737311535
2018D02004,EK1,0.00135181298686
2018D02005,EK1,0.0013034637
2018D02006,EK1,0.0014306712240800001
2018D02007,EK1,0.0014065545123700001
2018D02008,EK1,0.0014016856146299998
2018D02009,EK1,0.0013889182535200002
2018D02010,EK1,0.00129467387812
2018D02011,EK1,0.0014812614152
2018D02012,EK1,0.00127826998495
2018D02013,EK1,0.0013429626
2018D02014,EK1,0.0013824615000000001
2018D02015,EK1,0.00134626865793
2018D02016,EK1,0.00138807692695
2018D02017,EK1,0.0014614593000000001
2018D02018,EK1,0.00134746942449
2018D02019,EK1,0.001579956
2018D02020,EK1,0.0014351267000000001
2018D02021,EK1,0.0015404570999999999
2018D02022,EK1,0.0013692952
2018D02023,EK1,0.0014746256000000002
2018D02024,EK1,0.0014482930000000002
2018D02025,EK1,0.00141653983429
2018D02026,EK1,0.0014746256000000002
2018D02030,EK1,0.0014320102367900002
2018D02031,EK1,0.00142646854112
2018D02032,EK1,0.001420512107
2018D06001,KSH1,0.0015536234
2018D06002,KSH1,0.0015447756464000001
2018D06003,KSH1,0.0016075262321999999
2018D06004,KSH1,0.0016642334863000003
2018D06005,KSH1,0.001557178301
2018D06006,KSH1,0.00168001988
2018D06007,KSH1,0.0015485675408
2018D06008,KSH1,0.0015710555812000003
2018D06009,KSH1,0.0015581921061
2018D06010,KSH1,0.0015201678317
2018D06011,KSH1,0.0015097532884
2018D06012,KSH1,0.0015985336493000001
2018D06013,KSH1,0.0016111074658
2018D06014,KSH1,0.001670408481
2018D06015,KSH1,0.001699900993
2018D06016,KSH1,0.0016533449562000002
2018D06017,KSH1,0.0014587075433
2018D06018,KSH1,0.0015422477168
2018D06019,KSH1,0.0015865391500000001
2018D06020,KSH1,0.0016688943565
2018D06021,KSH1,0.0016684203697
2018D06022,KSH1,0.0016061174381
2018D06023,KSH1,0.00163741241657
2018D06024,KSH1,0.0015579156138
2018D06025,KSH1,0.0015834845684
2018D06026,KSH1,0.0015569149750000002
2018D06027,KSH1,0.0015804168205
2018D06028,KSH1,0.0016376638929
2018D06029,KSH1,0.0015459079482
2018D06030,KSH1,0.0016435228964000001
2018D06031,KSH1,0.0016675908928
2018D06032,KSH1,0.0015949260831000002
2018D06033,KSH1,0.0017021524303
2018D06034,KSH1,0.0016225489805000001
2018D06035,KSH1,0.00161764980027
2018D06036,KSH1,0.0015868814738000002
2018D06037,KSH1,0.0015685934831000002
2018D06038,KSH1,0.0015557300080000001
2018D06039,KSH1,0.0015322149962000002
2018D06040,KSH1,0.0015952420743000002
2018D06041,KSH1,0.0015933197945000002
2018D06042,KSH1,0.0016150968547000001
2018D06043,KSH1,0.0015888827514
2018D06044,KSH1,0.0015680273322000002
2018D06045,KSH1,0.0015523331026
2018D06046,KSH1,0.0016740160472
2018D06047,KSH1,0.0016328450271000002
2018D06048,KSH1,0.001609711838
2018D06049,KSH1,0.0014817749009
2018D06050,KSH1,0.0015801666607999998
2018D08001,YAK3,0.0013297963000000002
2018D08002,YAK3,0.00138928954318
2018D08003,YAK3,0.00139979756721
2018D08004,YAK3,0.0012805951535300002
2018D08005,YAK3,0.00142738359897
2018D08006,YAK3,0.00132200975018
2018D08007,YAK3,0.0012572381373300002
2018D08008,YAK3,0.0013824615000000001
2018D08009,YAK3,0.00135025409694
2018D08010,YAK3,0.0015831264450399999
2018D08011,YAK3,0.0013034637
2018D08012,YAK3,0.00127278095448
2018D08013,YAK3,0.0013692952
2018D08014,YAK3,0.0011683287466900001
2018D08015,YAK3,0.0014087941000000001
2018D08016,YAK3,0.00122906752185
2018D08017,YAK3,0.00124975309578
2018D08018,YAK3,0.00128051878899
2018D08019,YAK3,0.0012328831155900002
2018D08020,YAK3,0.00119145535264
2018D08021,YAK3,0.0013371654781100001
2018D08022,YAK3,0.0012902974
2018D08023,YAK3,0.00144060914732
2018D08024,YAK3,0.0014608246843400001
2018D08025,YAK3,0.0012646599806400002
2018D08026,YAK3,0.00123994551891
2018D08027,YAK3,0.00133467309752
2018D08028,YAK3,0.0013297963000000002
2018D08029,YAK3,0.0014917733891200002
2018D08030,YAK3,0.00130926477178
2018D08031,YAK3,0.0014843291631
2018D08032,YAK3,0.00136260013645
2018D08033,YAK3,0.00134741675929
2018D08034,YAK3,0.00147464666608
2018D08035,YAK3,0.00136863293511
2018D08036,YAK3,0.00144001798045
2018D08037,YAK3,0.00140543274361
2018D08038,YAK3,0.00129198136977
2018D08039,YAK3,0.0013984651376500001
2018D08040,YAK3,0.00129900954071
2018D08041,YAK3,0.00143185619108
2018D08042,YAK3,0.0014219604000000002
2018D08043,YAK3,0.0014161408954
2018D08044,YAK3,0.00158071174562
2018D08045,YAK3,0.0013532586466
2018D08046,YAK3,0.0013956278
2018D08047,YAK3,0.0011892315645700001
2018D08048,YAK3,0.0013746183350900002
2018D08049,YAK3,0.0013046881659
2018D08050,YAK3,0.0013896108009
2018D08051,YAK3,0.00134315219472
2018D08052,YAK3,0.00127625554105
2018D08053,YAK3,0.00132835327352
2018D08054,YAK3,0.00126073642324
2018D08055,YAK2,0.00149049889128
2018D08067,YAK2,0.00146380026814
2018D08068,YAK2,0.0013405426340600002
2018D08069,YAK2,0.0014235245564400002
2018D08070,YAK2,0.0013603394827400002
2018D08071,YAK2,0.00129903324005
2018D08072,YAK2,0.00137080405798
2018D08073,YAK2,0.0013356342374200001
2018D08074,YAK2,0.00125339094447
2018D08075,YAK2,0.00131633507488
2018D08076,YAK2,0.00146345926097
2018D08077,YAK2,0.0013824615000000001
2018D08078,YAK2,0.00132421115554
2018D08079,YAK2,0.00131217057419
2018D08080,YAK2,0.00131677614593
2018D08081,YAK2,0.0013297963000000002
2018D08082,YAK2,0.0012573908664100001
2018D08083,YAK2,0.00150716611045
2018D08084,YAK2,0.0013335157797500002
2018D08085,YAK2,0.0014746256000000002
2018D08086,YAK2,0.00123591399785
2018D08087,YAK2,0.00138277222468
2018D08088,YAK2,0.00144427332861
2018D08089,YAK2,0.0012771311
2018D08090,YAK1,0.0013571058394600002
2018D08091,YAK1,0.0013307376904500001
2018D08092,YAK1,0.00146719454028
2018D08093,YAK1,0.0014219604000000002
2018D08094,YAK1,0.0014993255788
2018D08095,YAK1,0.00154350509845
2018D08096,YAK1,0.0014087941000000001
2018D08097,YAK1,0.0013956278
2018D08098,YAK1,0.0013561289000000002
2018D08099,YAK1,0.0013454549805899999
2018D08100,YAK1,0.00138201121254
2018D08101,YAK1,0.00133807000292
2018D08102,YAK1,0.0014197247622600002
2018D08103,YAK1,0.0012771311
2018D08104,YAK1,0.00138018241347
2018D08105,YAK1,0.00130181001272
2018D08106,YAK1,0.0012902974
2018D08107,YAK1,0.0012902974
